x,y
941602.0464635713,1947593.0281435784
941530.0625520865,1947534.841503494
941735.4913779899,1947557.645556555
944721.8270395763,1946233.4598482023
945170.3415181293,1947046.2740683604
945146.3380559533,1948100.840873714
945522.7732673576,1949489.5905749328
944433.6840963316,1949567.3259686371
945105.5444166955,1949344.229334658
945302.5562778594,1949509.9291090786
944673.3212791348,1948855.025183003
944349.2050674073,1949111.9230916125
944012.7937451904,1949472.2392936533
944251.3920719867,1949034.927309095
944015.7413869364,1948205.596953556
944115.2586391503,1948434.1953838074
944407.1502119898,1948282.2990231786
941640.9598869458,1947767.4942345482
942266.006956039,1946570.2351734287
940975.1955860936,1948597.7837669884
941048.3227526058,1948590.0088197796
940867.4942893859,1948573.0504424667
941420.1807082999,1947578.4434739957
943810.5898725516,1946967.110912631
943807.1651841463,1947570.8334830476
943905.9768166983,1947364.890437996
943504.9831047965,1947534.5909805587
942906.8082641924,1947219.8066793873
943643.9187783361,1945434.568254747
944558.8565892068,1945597.3886934286
944325.2925873847,1945430.9719548118
943681.4237249384,1946776.0410938598
943064.0409394832,1946682.7257665277
943078.8047639102,1946593.3090118798
943385.5218261076,1946589.4369063922
944155.6894351961,1946759.6345729646
945053.8937802939,1946692.951983494
944843.4325923075,1946699.0073329106
942653.6075968833,1946127.7993716516
942816.1771038626,1946634.3901422038
943533.9462786407,1947323.808921042
943321.5024435709,1947257.132726155
943137.1591440331,1947437.3574289728
942999.9781837668,1947443.1767550919
943426.408901815,1947122.0055941106
943323.4327475132,1947138.6238708613
944304.5626174709,1946886.560769809
944346.452970182,1945317.660699103
944268.2644524716,1947653.2402021573
944722.8892672576,1949232.2610128403
944569.6906332358,1949310.2832239864
943995.848369362,1949682.7172530578
944324.4593972905,1949812.204215595
944090.0421336656,1949935.1616872924
943995.5290264455,1949569.9929263003
942508.7823663448,1946958.8158371937
940970.9486061637,1948023.0104774688
941576.9704506695,1947161.2882514934
941640.395676518,1946676.521650064
941578.8986867137,1945638.9928145737
944139.8692709872,1946373.167671113
943884.318298949,1946160.5871493604
944356.7884316634,1945620.2643126675
944277.8731397425,1945569.2013721282
943518.2354149632,1946625.0359419377
944646.4428309045,1946730.7597861376
942733.9442296925,1946740.471325118
942870.929051497,1946180.3602099437
942317.888473586,1945344.3759630467
943794.2716346765,1947397.0506644207
944487.3769426522,1945915.4818270179
944471.3949838915,1945603.0766655207
944500.6884566555,1945622.075307471
944466.1547092042,1945414.1631017372
944493.2852543349,1949292.2974300107
945482.9271447138,1949440.5968167644
944225.676715012,1949244.2430053763
944215.9088505685,1949316.9606015047
944352.9733341632,1949229.8521469526
944128.649202467,1948623.9025065966
944153.3319038826,1949508.1277895872
944131.9662352043,1949496.9546308797
943366.3917085774,1945581.5371259076
940956.4713026872,1946801.099872812
944810.4048422084,1948845.9673143013
942356.9773423376,1945929.5707559683
941462.7883952342,1947079.508030021
944125.2632185954,1949669.085124364
944100.6941853473,1949536.4420290443
944035.1982682517,1948941.9633742794
944336.3324568433,1948803.6897519408
945603.3328964999,1949403.4799749635
944589.142988093,1948585.199424477
944343.3035767545,1948222.814573256
944422.2710638905,1948443.7434241981
945586.6817527335,1948821.802051444
944669.4640192945,1948056.5372891617
945444.424942788,1948161.0261130473
945469.4999006989,1947983.4512359211
945651.044366096,1949017.430168986
945632.5250080436,1949373.037859173
944524.3244702367,1949025.997007958
944923.7558292631,1946924.4804133258
944710.017878015,1946968.3951512873
944729.5790184865,1947225.337560173
944260.5793364714,1947166.6737286802
944789.3363954256,1947401.3514903323
944551.4888514244,1947299.8635890346
944276.4927958156,1947009.7934789006
944559.6779641066,1949200.064774631
944464.4063689753,1948600.7897915472
944404.0614427745,1948534.7342450325
944412.9951798436,1948338.402152817
944219.5101538968,1948116.578039513
944495.4785180218,1948424.9465384262
945914.6159481894,1948046.554114882
945914.6159481894,1948046.554114882
945730.5672040085,1949140.619702104
941065.1431144621,1946927.0211604387
941876.9015306275,1946487.5260337766
944701.6654608427,1948393.946108149
944643.8143992779,1948489.7495888958
944609.3573653649,1949535.2489725023
945086.2889412841,1948917.6317876019
944514.5203803721,1949565.2848182123
945223.1329936105,1949465.157467382
944577.2050325393,1948755.588870635
941527.6709215448,1947872.7057983344
942635.9206271543,1946573.9446696597
942629.426312871,1946286.2934708511
940564.9986926025,1947985.5021183284
940552.4282383353,1948339.9724175094
940531.1801709335,1948087.3762479154
940639.7725655651,1947865.0281233983
941792.4560175024,1947024.0634042418
941737.8571538737,1947114.0950763577
941850.0527440862,1946932.901616001
941969.5312301661,1946756.2079130812
941376.305535466,1947746.955794031
941863.5216486199,1946786.684417263
941831.8924409132,1946535.490317835
941958.4247428108,1946578.2087759622
941232.3918017367,1948936.155480605
941040.3511436544,1949027.3888571733
941894.4814117169,1946285.7447180517
941925.7885607828,1946178.901635666
940977.7281507887,1946904.7738667682
941197.1405310134,1947002.9613679557
941191.2659834239,1946859.764594562
941393.1969747234,1947523.7129181551
941095.4214497585,1946952.3118361412
941313.5191590686,1946739.8487192546
941392.4175560126,1946824.9459604882
941503.5523679478,1946882.522709277
941565.6274787892,1947729.2000479402
942312.0984173628,1947308.5769859317
941949.0244985209,1947324.311075937
942139.5229221039,1947347.0576239473
942499.9781576473,1947131.970640757
942657.4601055579,1947018.3769690036
942265.3331903243,1947267.6282036945
940948.6306621798,1947808.3478237765
940491.9606077301,1948766.683173492
940611.5097055963,1948731.0987572502
940714.7888685958,1948508.0126309888
941102.4454199217,1947680.7701123431
940610.1778855093,1948606.731159739
941738.494496458,1946789.33597233
942004.3130563587,1946801.5658717204
941186.9242649564,1949015.4753454211
940875.7372273755,1949173.1305972007
942259.4952219864,1946898.3120872227
941094.5389072729,1946528.927221969
941689.5724178724,1946303.601728994
941478.185899092,1946217.3261715202
941383.1461200006,1946287.6738638233
940997.4288489737,1946941.2467485468
942478.9662160741,1946841.4240995192
942551.1936969898,1946768.9167572407
945135.3779796651,1946800.7740558814
943124.5556366694,1947260.2548912577
942737.206413346,1947459.4121881656
942992.8968426039,1947003.8623776718
943102.9667248094,1946933.873899266
943578.7581237564,1946935.2869191277
943814.4650609002,1947043.5298260571
944678.901637791,1946170.9787754084
944623.7859635232,1946069.7154543435
944623.7859635232,1946069.7154543435
944254.40980616,1945418.133295112
941728.7612437651,1945691.76365452
943993.1575328736,1945131.9740912225
944025.4082860302,1945235.2735318798
944482.3441317745,1945627.9673259219
943741.0511329097,1945272.2670268414
944714.5564654912,1946349.371652329
942017.6037516415,1945882.5753370554
941898.6864118837,1945762.4696272165
941763.6108782117,1945809.016510161
943582.1684244485,1947099.0272932705
943716.7566582238,1946682.4918589082
943840.8944829272,1946691.858793279
944930.6967811219,1946505.3741965771
944759.9456625103,1946357.2799249282
944905.6089861209,1946360.4173732277
944707.457497243,1946935.5708163136
943747.1010809472,1946909.0697326125
941610.9796102518,1945809.6442669535
942211.0508150889,1945638.4662592525
942247.7950339427,1945774.9312038145
942068.2053626557,1945382.498710621
942919.3215458029,1945659.0875190413
942317.435928831,1945863.4011449388
941514.4875374461,1945925.6014716437
941723.0967374871,1945917.3671161255
943228.2852238042,1945810.747808179
943164.7246759852,1946118.6272691137
943420.2500282555,1947302.2818959758
943128.7010452837,1946226.9400358363
943058.1219475185,1946335.0460628946
942967.9185040052,1946159.031186803
942926.1940420835,1946183.2832299115
944149.6178690562,1948195.0466228458
941091.6986300781,1948171.0309472817
941391.562049185,1948293.2848488563
942978.684287658,1946813.0132316048
941011.1101169132,1947908.9805771213
942057.7690654631,1946521.7065199495
940949.0636118205,1948750.8801983125
942099.352947512,1946389.1626545426
940841.0928707948,1947076.3886986063
941349.3075950029,1947014.75544114
941038.0569415234,1946751.4529420445
945044.457667835,1946455.5803965945
942992.7684639904,1946457.4295393734
942137.7425133163,1945572.0731347436
943153.0588016352,1946880.2742958686
943051.2831729924,1946884.1893280093
943091.7413096998,1947333.1527258155
944469.3156566656,1946640.2562555948
943746.7155155913,1945508.319324955
944210.363023435,1945479.3408311594
944397.3904568726,1947037.6081940732
944749.3049007851,1948383.199407107
941980.9755142294,1947243.0932275637
942527.9260082258,1947250.273010679
940818.6029247066,1947801.5072419443
941490.9423515074,1946635.522813505
943585.7515553614,1946611.9285595978
943116.5848801917,1945670.8264382908
940921.3578385789,1945912.3798621977
940921.3578385789,1945912.3798621977
940921.3578385789,1945912.3798621977
940921.3578385789,1945912.3798621977
943505.2986635865,1945567.6521252631
944322.9895265519,1945522.5215280426
944043.3261887559,1948706.137439705
945163.5361149225,1948227.1178533952
942622.7795583224,1947345.034934837
941549.1270733604,1946138.2730726332
941295.8329716257,1946988.1721482426
941616.272602462,1946474.5379106773
941812.2777153681,1945690.956275661
944715.7589072902,1947047.5756756072
944573.9165528927,1949122.9696127917
944392.6662611783,1949326.0025124715
944201.6882565942,1949355.4664188728
944106.5054908952,1948222.0760581545
941393.863757808,1947943.5489982343
940649.9138556217,1948084.6401974487
940990.7492841731,1948959.8389031822
941173.8185123175,1948525.1612198814
941611.1771089209,1946114.3149336188
941491.7303205926,1946759.893757147
942714.2006258315,1946430.2774214456
943395.2880404135,1947477.4218266734
943649.8095262888,1947183.001556359
943881.3811814663,1945163.3507623144
943832.9950535867,1946778.2319508179
944612.4739346162,1946480.5297770174
945765.3224747862,1948294.5044143843
943702.5175026974,1946954.5289245
944623.7859635232,1946069.7154543435
943741.0511329097,1945272.2670268414
944449.2178306924,1949156.2013337791
944132.1852783562,1949883.6182288004
944090.2299417587,1949438.764528473
942048.4993681964,1946637.049521491
941272.4985817337,1946375.21955193
941518.7478481744,1946668.6123490473
943284.7504599928,1945977.4539378018
943501.3217038863,1946373.1816428888
941348.6002643837,1945725.8385034567
943333.5559283589,1947534.2061395647
942287.4168095127,1946999.5273772606
940697.1411496318,1948263.9336496664
940749.6960944452,1948150.1655231868
940815.5159172061,1947839.4747486003
940914.9526358087,1948538.8720967658
941786.8369515281,1946159.4594278424
944791.4539561506,1949176.5508531064
945097.7468021754,1948512.9182446848
945284.9700158443,1948982.5568299107
944868.1121413248,1947873.477948224
940987.326174208,1948391.4990904122
941229.8066357544,1947947.2608771594
941066.0393183287,1948253.0954983432
941475.7922015586,1947645.5097589756
942313.7125554008,1946854.1094980624
942400.0447827422,1947031.586806507
942592.0711618128,1947440.6652857233
942123.9216049822,1947099.1901969314
940888.6421625412,1948149.5076358789
940606.3452232752,1948169.940973015
942159.1396317251,1946662.0187742694
941318.0444611599,1948717.3071164053
941191.5816640654,1948613.020082807
941069.1663791055,1948593.9171741337
940907.3390052906,1949095.0171963312
941985.6042902058,1946324.606274788
940753.6886746644,1946877.1880787592
941119.8919021487,1947138.0930387457
941231.2364971787,1946776.1570424081
941699.470933474,1946467.2963111827
943200.1486900868,1946271.393926361
943175.9237690293,1946308.7204338114
943499.6851349489,1946756.084181466
945032.487797527,1946756.6683129454
945008.3625379172,1946623.243648358
943165.2050177461,1947079.681058133
943260.2660000935,1947089.2383346152
943048.4137514445,1947213.0679224667
943272.1964294079,1947412.6456299901
943634.4550241235,1947342.3203948669
943797.7149598815,1947454.0505825437
943257.2360616962,1947525.0747407111
944084.336046909,1946071.5548221385
943681.5163636925,1946138.184356848
944843.0797819362,1947457.2462103725
944654.9769919788,1948547.2586555718
944427.2143473952,1948746.495544184
945256.4408176501,1948675.6331457018
944486.5598074753,1948095.4819984357
942565.478979874,1947173.2348966238
941064.2556686526,1947852.5724503333
941950.2848715577,1946910.56473272
941870.6528898358,1947199.3734528064
941187.2472776583,1948923.9377812357
942424.8690880851,1946227.573665973
943628.4986387823,1945540.5197961584
943334.2061132496,1946231.08277883
942766.064429624,1946518.2368133813
943904.3323289371,1947056.12528328
943517.8756373479,1947390.488840077
943817.6268249622,1945460.0196905169
944574.6470971241,1946559.5570967102
943366.365482078,1945581.579465997
943223.282932555,1945492.6861545665
945244.6374628154,1949292.800805695
945274.1350015819,1949429.3165480823
944533.1682140911,1945575.5920121155
945000.6305220259,1947243.61942527
944829.8692053196,1949324.4148840685
944522.5173201929,1948914.2814121637
944751.9594497476,1949299.303686405
944125.2795633685,1949081.2656209462
944089.2731709222,1948352.7814730625
944141.2664500098,1948358.8664981115
944141.6215208882,1948017.800797352
941349.8879856479,1948772.5578740146
944304.5507314978,1948267.5658896663
944143.9946381164,1947884.6437002986
944420.0435232328,1948124.3306196267
944685.7864885388,1948556.7059526097
944020.3014964118,1948370.7767087282
944302.5034903944,1948736.5694836052
945984.009488988,1948241.7079564808
945761.9592346926,1948104.3570759145
945054.5928222421,1946985.5238996567
944523.6111231854,1947161.2504891383
945505.8576096979,1949362.1081850675
944809.1064740074,1948846.0214405318
945134.0324342591,1949550.8456932248
945056.738935469,1949404.9019898488
944287.8304319738,1948948.6954592224
944045.6271261416,1949767.702845585
944239.7214896162,1949046.7665525016
944369.7610473125,1948676.7594964753
944207.779835004,1948303.7202196342
944026.509398578,1948138.4034013483
944093.7488563956,1947849.8382835211
941486.9861149287,1948005.0248996883
941320.2585005002,1948218.2305889148
941512.3339872886,1947388.9542115822
941604.6788799287,1947389.413646327
942365.5549364641,1947078.7585227198
942434.035132114,1947218.1929102095
942807.0657425956,1947005.140420493
942452.0255402832,1946588.1983757329
942035.4518128239,1947211.2025178736
940643.0320135311,1948394.9108143875
940564.4716044741,1948232.7066347238
940888.0142583803,1949433.0846091467
942002.921623055,1946045.5540957362
941138.9112179832,1946617.3737417273
941182.156609299,1946709.046067055
941345.1181350125,1947635.0040568905
942409.1838591844,1946947.7552529662
940758.902587489,1948449.6697787382
941667.5515621116,1946980.7813605114
942152.9345564388,1946811.5132918272
944853.9050793159,1946559.3619920183
945087.7066730354,1946313.7215109766
942677.99011283,1946331.2261296513
944011.7022290207,1947125.9652291173
943963.2577652222,1947276.2976312952
942870.610376042,1947185.997029337
943166.186291573,1947339.1888439355
944623.7859635232,1946069.7154543435
944210.3266520257,1946302.8161842788
944789.3363954256,1947401.3514903323
941640.6060640041,1947635.4732963045
941868.1610730279,1946742.4933195005
941342.5286743455,1946780.6957681703
941170.4649870077,1945981.731515067
941192.7939036312,1945815.0354595643
941170.4649870077,1945981.731515067
943646.0951586744,1947429.892628104
943387.8186880432,1947392.8171244734
942784.4063373439,1947333.15715097
944843.0797819362,1947457.2462103725
945313.8839089555,1949562.5283790552
941257.7282469091,1947809.9269949065
941067.9316977444,1947772.9529445774
940843.6787519149,1948084.0335785144
941983.7633808044,1947123.5791534202
942067.4224165172,1946663.989577423
941778.0859069757,1946625.6269897628
940734.0957603279,1948860.812769479
940888.7357070999,1949038.342315917
940859.8752030458,1949092.0268102232
940991.9532419828,1948495.496823236
942041.9220148656,1946061.8135589361
941686.7760325021,1946125.6067466105
942123.3768233444,1946475.8699554245
941751.4463797795,1946191.6615228027
941190.9562041401,1947127.9365794463
941119.9071741244,1946729.0146981531
940690.7829092563,1946854.4482835084
941415.5300496278,1947069.652686558
941263.3149747199,1948025.0227042362
941585.9142160661,1947535.6687690886
941138.4457320198,1948396.1532234848
941783.8742152548,1947488.8989936118
942087.6808938596,1947021.7770066042
942423.7297672259,1947375.9260970494
942668.8734287998,1947301.8893224262
945031.8408490557,1947526.4477576173
943992.9264022927,1949236.823969645
944038.8328214051,1948629.389590418
944490.5192989635,1948647.7692282244
944791.6794014182,1947182.3192874535
944033.9294077555,1947443.5785932066
945166.2624614789,1946887.5929425065
945234.8372087106,1948387.5255874211
945692.7041140989,1948471.3908511638
944951.8910611278,1948834.643512782
944639.490032673,1948967.2003861018
944881.9274145655,1949354.5803689547
941469.3428538108,1947871.2307190695
941752.4804587526,1946868.2352000882
941958.504698992,1946973.9714135325
941955.1346836592,1946390.7242027402
941321.6705674643,1946892.9041023492
941691.0836500796,1947437.4030478958
941700.2292042186,1947380.7535769884
941319.9177020807,1948357.4773777842
941221.6763785154,1948308.9100187928
940697.9007000409,1947986.8815088973
941248.4840583417,1947270.323905992
940694.0380195329,1948917.6844703727
942145.3920908711,1946908.537228279
942564.3989159837,1947349.210982464
943615.2669278245,1946689.8374753057
943318.2811711602,1947535.9746921933
943701.348514946,1947537.9168099891
943038.3257820342,1947249.6400392794
942825.8471337942,1947230.130880299
942819.5196486918,1946144.4075381807
942962.9147482875,1946588.5566976937
942736.5650126138,1946828.3265071965
943271.6816412354,1946578.1202114117
943328.3499931525,1946318.3301065369
943990.8200099154,1946565.1389173656
944869.6304764479,1945906.3140659896
944084.336046909,1946071.5548221385
943191.9082406658,1946991.6250966797
943938.6646804974,1947023.6066877225
943070.1673176502,1946996.2313109976
944349.9106829969,1949023.5036614588
941588.2664926194,1947656.4784107287
942369.1503720183,1946410.1418363806
944663.7351549858,1946308.7694157932
942783.8100594307,1946259.154882979
944360.1975067537,1945654.192324454
943927.4744500758,1946243.2468209
944084.336046909,1946071.5548221385
944767.0455827045,1948990.9813714344
944831.0063323876,1949442.2661518306
945299.1007118912,1948351.9303437304
944135.4611574386,1949202.577611091
944091.4342131739,1948817.762805989
944167.0941735617,1948757.0069120666
940824.1198805838,1948327.4281879833
940499.8812732667,1948441.9809379685
941345.0152737575,1948645.663498859
941706.9419556574,1947543.9160307166
942217.6223336806,1947179.7538672553
942564.1025346586,1947108.39234133
941788.1565273652,1946272.0656676658
941570.175017399,1946491.9486381996
941857.8161037951,1946022.227081327
943501.497993956,1946957.5586905247
943217.6478526401,1946840.1118741233
942725.0823739144,1946649.7744738758
942878.3578799075,1947425.8200765313
944060.1626382709,1945356.0864199467
944943.6961716852,1946693.2381628088
944333.3644697337,1947175.5052225883
940640.1352672259,1948298.7362524148
940890.4939649254,1947982.7339401671
941183.7061384526,1946628.373385567
941065.1431144621,1946927.0211604387
945049.6549749543,1946813.583244626
942828.500207163,1945869.8531216653
943515.9779065858,1947345.344699337
944350.1464437618,1946436.0173058677
941470.2727783328,1948278.7494685717
943817.5870693126,1949397.1136102213
942343.898139561,1948171.8903872499
941862.935317792,1948330.5777202859
942131.3322696452,1947667.8750883045
941699.7128399434,1948238.190533962
941923.5271769814,1947822.6612864474
941372.2264696718,1948783.0513858343
942015.3589054389,1947510.023893087
942138.1139719906,1947728.0744169373
941489.8151127046,1948368.7044197684
942062.918295532,1948120.4794347216
941468.395267858,1948638.9118903985
941518.5807100408,1948814.6384462705
941813.7108092624,1948744.8831693106
941717.9496260474,1948318.7242559148
941814.2126285447,1948438.431265234
941758.8696161101,1948232.2276100777
941906.8917114096,1948298.9815745347
942006.1550859322,1948342.6679496844
942143.3710717723,1948254.0585385999
941988.4781807803,1948215.4191428302
942256.7548600168,1948168.5019747743
941741.6473530935,1947843.0195080445
941849.4804914144,1947923.479851959
941932.7228169687,1947444.585433503
942389.2550703291,1947526.9480641037
942096.2076680653,1947826.1148348025
941993.8924489642,1947978.721764206
942574.5620128105,1950974.371024003
944918.8443335558,1949765.4087330394
943191.6108499626,1950974.1148250117
943964.1060811823,1950240.7948992439
943443.761594118,1950634.210639715
943922.7298760134,1950575.1492733273
942262.1851878194,1949025.1208218932
942236.379442427,1948833.576114001
942287.2713197754,1948668.7918190171
942574.46848987,1949634.0747882167
942811.1966604418,1949553.4419037586
942684.4484836943,1948942.8628293788
942503.1610034519,1948828.6165787838
942815.3377634939,1948680.2253330771
943583.5286409742,1947871.2369680966
943907.6008305528,1947879.802770669
942663.1713339111,1949942.0176629685
942457.5927796043,1950194.30311024
941913.539128039,1948743.7399576593
941798.2164661068,1948677.2003741933
941551.8375727679,1948443.6035558523
941918.9426208045,1948379.6699599773
941935.2181879107,1948559.0757139814
941865.3222885822,1948166.796508751
941711.3683588179,1948136.4770187745
941937.9486046191,1948065.322236195
942163.3452580575,1947950.5780474269
942304.8155007876,1947964.3499934287
942444.704674099,1947877.6133781832
941713.4502546813,1948810.2716404987
941933.0289789559,1948877.5221697274
941415.8198702501,1948700.6392037196
941790.0819620285,1948399.2126702198
942068.4582524059,1948407.8051580174
942355.2821960776,1947851.827506685
941912.8612393235,1949151.7139585346
942126.9518054649,1949522.9045242295
941878.4222463183,1949469.277092856
942201.2597311751,1950728.8762503685
942084.930221463,1949248.7032915528
941733.3567085573,1950310.976988227
943912.2406499301,1950343.3317298118
942305.5046474037,1949499.3595482702
942225.5912166757,1949606.0964627385
942329.1824256317,1949690.2536841172
942240.2211534254,1949461.5354994056
942199.7307618933,1949343.2101755864
942074.2992222751,1950762.3819960412
942002.0375128177,1949219.8801478948
941840.240399264,1949252.5230577237
942090.09426583,1949431.6265713451
941771.347706729,1949393.3602624226
941636.7149156817,1950272.7123535434
941867.0319534536,1950302.0504128775
942061.491163657,1950446.2585341712
941983.0040189382,1950338.4072283548
941864.4642478005,1950364.201481371
941843.0472476919,1950408.8433575819
941760.9607709128,1950417.8517312056
944260.0726588032,1950510.631213379
944997.6282248014,1949976.3586655469
944631.3077942494,1950348.7073137064
944915.5748751138,1950456.8778533798
943469.4221983586,1950511.2123016068
944541.3518430835,1950105.992329512
944459.5680239354,1950556.6689100112
944654.1855369209,1950732.445966984
944700.4923955991,1950656.357298288
944621.9479754934,1950005.2648746206
945179.0888788095,1950099.200561067
944642.6657325911,1949800.5326436388
939681.3665312746,1953129.6434397404
942585.751460182,1947996.131100447
942618.1995726656,1948011.883695014
942455.0812468617,1948303.7056702492
939266.4002805526,1952138.4247713445
939975.418957136,1952153.8974442526
943906.9435270497,1949899.673029616
939445.6688076991,1953635.4222138869
942898.0766766652,1947710.3851348006
942866.209900156,1949755.2165469907
943557.0121463707,1947999.8985950183
942162.700989937,1948377.9675710031
939506.4090560254,1953488.9642549667
941327.1963053666,1949249.3673060776
941739.4272375241,1949175.453198345
941833.4734820386,1949358.4184589598
942999.9429317701,1950357.4293058158
939442.670111481,1951145.883193027
942072.5216937521,1947989.933477524
943805.3787454437,1949916.2265452533
941930.6359336111,1952408.4737208472
939609.9330717281,1951445.4559793673
942000.7041973074,1947941.9492260679
943121.2839141382,1947943.4033986796
939454.659281975,1951045.9382459498
942565.4460758844,1950015.145211363
942209.9754857493,1947503.0082552617
944551.7328499573,1949927.8462520083
944548.5987934376,1950265.0479313326
939813.6207169218,1953271.9220350226
939710.9287387154,1952993.4000069457
939221.5808422718,1952855.0656239097
940050.9551013885,1953073.2602111578
939602.0422287834,1952835.1973362237
939811.9381079108,1953040.2645492265
939781.7124409549,1953134.017451083
940011.8682158107,1953211.9013048648
939339.9766152168,1952019.0555041344
939382.9448900388,1952339.3949804269
939215.8242616728,1952298.9005477706
938500.9135899356,1954070.3282219751
938525.6198678075,1953246.9819344603
939120.0986662158,1951421.8548219993
938604.6745279018,1954286.6944258749
939357.2019811376,1951596.975931016
939206.0955157995,1951827.3111387196
939371.3610491586,1951842.2999530202
938634.8524515904,1953163.6230751013
938679.616930741,1953365.670413167
938479.0708448095,1953233.3472841992
939625.5467943914,1953152.3514935547
939165.2087466044,1952453.7183992283
939144.773737224,1952136.210111406
939146.024849598,1951584.7651318335
939345.177532429,1952307.3839721226
941297.1643540065,1949649.672302134
939263.6505393959,1951558.1615491554
942523.1932219397,1948506.38570733
942671.7448589881,1949354.6916287816
943215.7713357168,1948490.4115950984
943307.4537191299,1948111.219238256
943830.726417679,1949132.6278307666
942053.3768868453,1951181.1499699913
942811.0725705824,1951111.093322132
942781.23834761,1949654.392499156
942333.6820234268,1950985.2517499083
942952.5044994015,1948725.4369620413
942269.2012956126,1952392.6833033895
941766.2114219862,1947931.1645420752
942596.6823587653,1949154.7212267113
942663.2768290768,1949331.0065189882
942468.7408158211,1949432.6535079537
942287.1842413059,1948859.5181131673
942152.1363405584,1948801.6541800743
942464.8310328514,1948792.3792237812
942330.3389883606,1948712.7620516692
942387.9068680776,1948351.1041786964
942629.1600221001,1947897.417125273
942663.8966668544,1948269.973544783
942701.34342791,1947678.8992721806
942758.1505693817,1948356.530661613
938548.0087896235,1953182.01915885
938380.9910103073,1953343.697923368
938614.0288070877,1954166.906353669
939092.4827418374,1951834.5803404239
939142.4234367519,1951695.74440597
939312.0668737784,1951705.1523146364
939333.6848044035,1951823.0478842661
939299.6643016927,1952061.8455405252
939292.7132543818,1952198.0356318324
939445.3959928433,1951579.5774350816
939696.3888410752,1952160.138904715
940364.721064214,1952376.2103728047
939558.0620970741,1951902.293510754
939252.3024277122,1952661.0054756708
939554.1824954074,1951648.7947547322
939716.909774875,1952528.7967797767
939063.9526168512,1952615.0112207236
939751.0432134002,1952498.59131912
939952.3608728986,1952408.8119340166
939586.8070007175,1951835.290416772
939495.8075890269,1952193.9987900513
939610.8700989825,1952471.2075214935
939423.1272254047,1952641.447900913
939503.6701700283,1952484.7488612952
939560.582635848,1952114.7497318238
939731.2658503553,1952389.8903892704
939549.8160400145,1951728.2687535249
942533.1367876015,1948653.6603573118
942552.1798668924,1948264.865689204
942675.8405030807,1948387.3885305184
942795.740343013,1947785.3161375069
942820.7474877719,1947618.7170039846
942651.5304871956,1948602.9131509252
942444.7710410735,1948651.6099503187
942370.5574881381,1948524.6417663211
942651.4572994066,1948132.0360180868
942754.8096325297,1947872.1403025673
942577.1082244866,1948368.7655690403
943079.244978365,1950483.0366441654
942957.4879323819,1949450.2483559742
942273.515357972,1948647.251955569
944129.1804264832,1951233.8059440232
942398.0564826635,1950970.2696051486
942242.7403790876,1947843.2899420103
940453.5671191441,1952032.5061804943
941835.3119102467,1952277.5527563991
940466.5518819322,1952426.2946279151
939940.3389134586,1952553.4705049384
939671.7487668492,1953300.4700780169
942500.5302799926,1948907.9651304819
942828.0529210054,1947986.580978636
942786.724279477,1948143.7508896086
942807.166676801,1948494.549045422
943104.2615216629,1950485.7497194468
939753.3422366406,1951660.5484519242
939673.1663314818,1951687.4272665493
938981.882245041,1952634.9208645485
939555.2911208102,1952721.2566745544
939724.561122718,1952014.3639731067
941036.5885971715,1949852.8982331203
941364.1917863726,1949896.2882371151
940335.9477816077,1949653.312216689
941391.9906779102,1950329.9140708055
941049.0030402326,1950170.2438504603
940486.7094285972,1949611.1770025543
941275.6379066759,1950240.2002173115
941282.0561065776,1950023.798329526
941366.7534671198,1950133.707372244
941450.5707905266,1950069.206945556
941170.0348646923,1950134.5455619302
941190.3971168362,1950253.008912482
941236.2257204178,1950350.3219044458
941719.2478690543,1952651.3897398054
941738.0072941668,1952556.282638474
941762.223068827,1952483.5496252393
941610.1097282098,1952828.5722619202
941654.7797705708,1952462.8915065695
942554.9462389229,1950884.0811461736
941576.0935668467,1950570.2686158437
940106.328300473,1952108.680396563
940384.8651079139,1952279.2038121566
943192.4777226383,1951139.315975381
941928.2478467656,1951298.5250673078
942485.3584535153,1951446.4239396248
943050.7202458676,1951204.196647613
942584.1670513481,1951047.6436811883
942036.9580101975,1951106.704984813
942285.7476905861,1951699.6721935836
942772.1424009181,1951024.597612151
942514.8172691453,1951236.7423963028
943889.8750528081,1949126.2362301636
943738.2815384296,1950013.2091001447
943654.525390083,1949595.1581179146
943615.3747253694,1949683.8523691888
943581.9202351917,1950609.7478102737
943806.2893296044,1950480.8520874826
939229.4494814897,1951037.156114474
939416.5138271988,1950648.5626261444
939536.7982224636,1950839.2999092294
939288.2824087918,1951412.0782417376
943448.01905355,1951180.729269686
942929.1649322661,1950931.6472967425
942837.3922408548,1950816.2239076805
942055.922006341,1951798.0256524275
942205.3222559225,1950931.5570783643
942725.2792459393,1950889.4490343763
943705.3195687816,1949738.0514388403
943880.2366315336,1950012.9131059225
943416.962837158,1949606.2060051775
943868.6784201498,1949858.325141196
943880.7210688919,1948425.8635719419
943451.3918091479,1949991.416486058
943575.6945962373,1949889.3822584166
943769.5726790176,1948582.391345359
943896.0933396562,1948621.6992666202
943682.5605270448,1949560.683778192
943711.0626416305,1950115.6909746882
943845.0577194293,1950075.0620712817
943775.1639485946,1949668.1221942788
943712.0857837767,1949823.8818732426
943730.0251518313,1950046.2176741424
943582.1757149063,1950049.9958325827
943588.2618217217,1949983.7164331991
